MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
596.0,IO_HOTOUT_ALLOC,1.0,E,"%lThe fileref specified, %1$, has been assigned but the file it points to does not exist or cannot be read.  There is no output to display.",SASHELP.FSP.OK.SLIST
597.0,IO_HOTOUT_NOALLOC,1.0,E,"%lThe fileref specified, %1$, has not been assigned.  The output cannot be displayed.",SASHELP.FSP.OK.SLIST
602.0,IO_DIRECTORY_NOT_FILE,1.0,E,"%l %1$ is the name of a directory, not the name of a file.",SASHELP.FSP.OK.SLIST
603.0,IN_EMPTY_TABLE_DND,1.0,E,You have removed all levels from both the down,SASHELP.FSP.OK.SLIST
603.0,IN_EMPTY_TABLE_DND,2.0,E,and across dimensions.,SASHELP.FSP.OK.SLIST
603.0,IN_EMPTY_TABLE_DND,3.0,E,This is not allowed.,SASHELP.FSP.OK.SLIST
603.0,IN_EMPTY_TABLE_DND,4.0,E,Changes will be canceled.,SASHELP.FSP.OK.SLIST
609.0,IO_DSDESC_INERROR,1.0,E,%lThe Application database specified is invalid.  Please correct to continue.,SASHELP.FSP.OK.SLIST
610.0,IO_APPLTYPE_INERROR,1.0,E,%lThe application Type specified is invalid.  Please correct to continue.,SASHELP.FSP.OK.SLIST
615.0,IN_NO_FORMULA,1.0,N,There is no formula specified. Please select a,SASHELP.FSP.OK.SLIST
615.0,IN_NO_FORMULA,2.0,N,calculation type and specify columns.,SASHELP.FSP.OK.SLIST
643.0,DI_VIEWER_REQD,1.0,E,%lA viewer is required.  Specify one or press,SASHELP.FSP.OK.SLIST
643.0,DI_VIEWER_REQD,2.0,E,cancel to quit.,SASHELP.FSP.OK.SLIST
655.0,IN_LEVEL_MUST_BE_UNIQUE,1.0,E,"Level ""%1$"" exists in the table. Please provide",SASHELP.FSP.OK.SLIST
655.0,IN_LEVEL_MUST_BE_UNIQUE,2.0,E,an unique description.,SASHELP.FSP.OK.SLIST
658.0,IN_INVALID_LOCATION,1.0,E,Location is not valid.,SASHELP.FSP.OK.SLIST
658.0,IN_INVALID_LOCATION,2.0,E,A computed level cannot be inserted into the,SASHELP.FSP.OK.SLIST
658.0,IN_INVALID_LOCATION,3.0,E,table before any other computed level used in its,SASHELP.FSP.OK.SLIST
658.0,IN_INVALID_LOCATION,4.0,E,definition.,SASHELP.FSP.OK.SLIST
719.0,IN_DELETE_COMPUTED_COLUMN,1.0,Q,Computed column %1$ is no longer valid.,SASHELP.FSP.DD.SLIST
719.0,IN_DELETE_COMPUTED_COLUMN,2.0,Q,Column %2$ used in definition is no longer available.,SASHELP.FSP.DD.SLIST
719.0,IN_DELETE_COMPUTED_COLUMN,3.0,Q,Delete computed column %1$ ?,SASHELP.FSP.DD.SLIST
803.0,IO_MDDB_CREATED,1.0,N,Multidimensional Database %1$ has been created. %N,SASHELP.FSP.OK.SLIST
803.0,IO_MDDB_CREATED,2.0,N,Completion time: %(2#time.),SASHELP.FSP.OK.SLIST
821.0,IO_ENOTABLE,1.0,E,%lTable %1$ does not exist.,SASHELP.FSP.OK.SLIST
860.0,IO_SEGMENT_SELECTED,1.0,E,Segment has already been selected.,SASHELP.FSP.OK.SLIST
979.0,IN_INVALID_METABASE_ENTRY,1.0,E,%lEntry: %1$ is not a valid repository entry.,SASHELP.FSP.OK.SLIST
1016.0,IO_OUTC_PERMISSION_PROBLEM,1.0,E,"%lThe catalog entry specified, %1$, does not exist or cannot be created.",SASHELP.FSP.OK.SLIST
