MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
4059.0,IO_WRNGMAXSUB,1.0,E,Maximum number of branches from a node should be >=2 and <= 100.,SASHELP.FSP.OK.SLIST
4060.0,IO_WRNGMAXDEP,1.0,E,Maximum depth of tree should be >= 1 and <= 100.,SASHELP.FSP.OK.SLIST
4061.0,IO_WRNGNRULES,1.0,E,Splitting rules saved in each node should be >=1 and <= number of inputs.,SASHELP.FSP.OK.SLIST
4062.0,IO_WRNGMAXSURRG,1.0,E,Surrogate rules saved in each node should be >=0 and <= (number of inputs - 1).,SASHELP.FSP.OK.SLIST
4063.0,IO_WRNGMINWORTH,1.0,E,Significance level should be > 0 and <= 1.,SASHELP.FSP.OK.SLIST
4064.0,IO_WRNGRELREDUC,1.0,E,Relative reduction should be >= 0.,SASHELP.FSP.OK.SLIST
4065.0,IO_WRNGNUMINPUTS,1.0,E,Effective numbers of inputs should be > 0 and <= number of inputs.,SASHELP.FSP.OK.SLIST
4066.0,IO_WRNGNLEAVES,1.0,E,Number of leaves should be >= 1.,SASHELP.FSP.OK.SLIST
4070.0,IO_FAIL_REMOVE_ONEWAYS,1.0,W,All the rows have relations equal to 1. Table is reset.,SASHELP.FSP.OK.SLIST
4071.0,IO_FAIL_SELECT_CONF,1.0,W,No rows were found where confidence exceeded,SASHELP.FSP.OK.SLIST
4071.0,IO_FAIL_SELECT_CONF,2.0,W,expected confidence. Table is reset.,SASHELP.FSP.OK.SLIST
4072.0,IO_MOVE_ALLDATA_GRAPH,1.0,W,Graph of all data not available.,SASHELP.FSP.OK.SLIST
4073.0,IO_PRIOR2,1.0,E,Prior probability should be >= 0 and <= 1.,SASHELP.FSP.OK.SLIST
4075.0,IO_CHANGE_PARMS,1.0,W,No significant associations were found. Lower the,SASHELP.FSP.OK.SLIST
4075.0,IO_CHANGE_PARMS,2.0,W,minimum transaction frequency to support associations,SASHELP.FSP.OK.SLIST
4075.0,IO_CHANGE_PARMS,3.0,W,and/or lower minimum confidence for rule generation,SASHELP.FSP.OK.SLIST
4075.0,IO_CHANGE_PARMS,4.0,W,and re-run the tool.,SASHELP.FSP.OK.SLIST
4076.0,IO_TARGET_WRONG_MEAS,1.0,E,Interval targets are not valid.  Specify ordinal or nominal targets.,SASHELP.FSP.OK.SLIST
4077.0,IN_REGISTRY_GET_ERROR,1.0,W,Could not read items from Registry. See Log for,SASHELP.FSP.OK.SLIST
4077.0,IN_REGISTRY_GET_ERROR,2.0,W,any messages.,SASHELP.FSP.OK.SLIST
4078.0,IN_REGISTRY_SET_ERROR,1.0,W,Cannot set items into Registry. See Log for,SASHELP.FSP.OK.SLIST
4078.0,IN_REGISTRY_SET_ERROR,2.0,W,any messages.,SASHELP.FSP.OK.SLIST
4092.0,IN_SAVED_ROWS_DSET,1.0,N,The current table or selected rows was saved in,SASHELP.FSP.OK.SLIST
4092.0,IN_SAVED_ROWS_DSET,2.0,N,%1$.,SASHELP.FSP.OK.SLIST
4093.0,IO_HAVE_USE,1.0,E,There must be %2$ variable with status of use for %1$ tool.,SASHELP.FSP.OK.SLIST
4094.0,IO_TOO_MUCH_DATAGRAPH,1.0,E,Too many rows to graph. Select rows of interest,SASHELP.FSP.OK.SLIST
4094.0,IO_TOO_MUCH_DATAGRAPH,2.0,E,and try again.,SASHELP.FSP.OK.SLIST
4095.0,IO_TOO_MUCH_DATA_SELGRPH,1.0,E,Too many rows selected to graph. Further limit your,SASHELP.FSP.OK.SLIST
4095.0,IO_TOO_MUCH_DATA_SELGRPH,2.0,E,selections and try again.,SASHELP.FSP.OK.SLIST
4096.0,IN_TABLE_RESET,1.0,N,Table is reset.,SASHELP.FSP.OK.SLIST
4098.0,IN_NO_LOG,1.0,N,The log is not available to be viewed within this,SASHELP.FSP.OK.SLIST
4098.0,IN_NO_LOG,2.0,N,"tool. Perhaps, you chose to route it to the system",SASHELP.FSP.OK.SLIST
4098.0,IN_NO_LOG,3.0,N,log under Options -> User preferences.,SASHELP.FSP.OK.SLIST
4107.0,IO_NO_LOG,1.0,N,The log has been directed to the system log,SASHELP.FSP.OK.SLIST
4107.0,IO_NO_LOG,2.0,N,and is available in the SAS Log Window.,SASHELP.FSP.OK.SLIST
4130.0,IO_WRNGNODESIZE,1.0,E,Observation sufficient for split search should be >= 2.,SASHELP.FSP.OK.SLIST
4138.0,IO_NORUN,1.0,E,Interactive Training is not possible. Run path to this node.,SASHELP.FSP.OK.SLIST
4156.0,IN_SASCODE_FAILED,1.0,E,%1$ failed. See log for details.,SASHELP.FSP.OK.SLIST
4160.0,IO_GET_LOG,1.0,Q,Do you wish to see the log?,SASHELP.FSP.YN.SLIST
4164.0,IO_REMOTE_PURGE,1.0,Q,Do you want to connect to %1$ to delete project data?,SASHELP.FSP.YN.SLIST
4183.0,IO_NUMGROUPVAR,1.0,E,Use fewer than 10 variables.,SASHELP.FSP.OK.SLIST
4294.0,IN_NOSUBGROUPBAR,1.0,N,Subgroups bar chart is limited to 19 groups. Stacked bar chart is created for bivariate plot.,SASHELP.FSP.OK.SLIST
4311.0,IO_DUPNAME,1.0,E,"A %1$ with the name ""%2$"" already exists.",SASHELP.FSP.OK.SLIST
4313.0,IO_NONAME,1.0,E,A non-blank %1$ name is required.,SASHELP.FSP.OK.SLIST
4348.0,IO_SELID,1.0,E,No Id variable selected.,SASHELP.FSP.OK.SLIST
4348.0,IO_SELID,2.0,E,Tool will not run.,SASHELP.FSP.OK.SLIST
4349.0,IO_SELSEQ,1.0,E,No Sequence variable selected.,SASHELP.FSP.OK.SLIST
4349.0,IO_SELSEQ,2.0,E,Tool will not run.,SASHELP.FSP.OK.SLIST
4350.0,IO_SORT_ORDER,1.0,E,Sort order of the variables must be selected,SASHELP.FSP.OK.SLIST
4350.0,IO_SORT_ORDER,2.0,E,for tool to run.,SASHELP.FSP.OK.SLIST
4351.0,IO_NOVAR,1.0,E,There must be 1 %1$ variable with a status of use.,SASHELP.FSP.OK.SLIST
4352.0,IO_SORT_NOMATCH,1.0,E,The sort order does not match the selected,SASHELP.FSP.OK.SLIST
4352.0,IO_SORT_NOMATCH,2.0,E,%1$ variables.,SASHELP.FSP.OK.SLIST
4353.0,IO_CHAIN_SPECRUN,1.0,E,Chains of length > %1# were not requested,SASHELP.FSP.OK.SLIST
4353.0,IO_CHAIN_SPECRUN,2.0,E,when tool was run.,SASHELP.FSP.OK.SLIST
4354.0,IO_USE_EXISTING_DSN,1.0,Q,Do you want to start with existing,SASHELP.FSP.YN.SLIST
4354.0,IO_USE_EXISTING_DSN,2.0,Q,%1$ data set?,SASHELP.FSP.YN.SLIST
4355.0,IO_CHAIN_SUPPORT,1.0,E,Search for chains > %1# are not supported.,SASHELP.FSP.OK.SLIST
4356.0,IO_CHAIN_AVAIL,1.0,N,Chains of length %1# or less were computed,SASHELP.FSP.OK.SLIST
4356.0,IO_CHAIN_AVAIL,2.0,N,from your data.,SASHELP.FSP.OK.SLIST
4357.0,IO_CHAIN_DELITEM,1.0,N,Deletion permitted on first and last rows only.,SASHELP.FSP.OK.SLIST
4358.0,IO_ONEROW_GRAPH,1.0,E,You must select more than 1 row to graph.,SASHELP.FSP.OK.SLIST
4359.0,IO_MULT_TARGETS,1.0,E,Too many target variables.,SASHELP.FSP.OK.SLIST
4359.0,IO_MULT_TARGETS,2.0,E,Tool will not run.,SASHELP.FSP.OK.SLIST
4360.0,IO_FAIL_SRC_EXTRACT,1.0,E,The source code could not be extracted.,SASHELP.FSP.OK.SLIST
4361.0,IO_MULTI_SEQ,1.0,E,Too many sequence variables.,SASHELP.FSP.OK.SLIST
4361.0,IO_MULTI_SEQ,2.0,E,Tool will not run.,SASHELP.FSP.OK.SLIST
4362.0,IN_RESULT_SORT,1.0,N,The default sort of support within relations,SASHELP.FSP.OK.SLIST
4362.0,IN_RESULT_SORT,2.0,N,was not successful. Results browser will open,SASHELP.FSP.OK.SLIST
4362.0,IN_RESULT_SORT,3.0,N,on the unsorted data.,SASHELP.FSP.OK.SLIST
4383.0,IO_NOROLEVAR,1.0,E,Select %1$,SASHELP.FSP.OK.SLIST
4386.0,IN_RUNPATH,1.0,W,Tool cannot be run until its predecessor nodes have run.,SASHELP.FSP.OK.SLIST
4387.0,IO_WRONG_VALUE,1.0,E,"Invalid value, value should be %1$ and %2$ .",SASHELP.FSP.OK.SLIST
4393.0,IO_PROJECT_EXPORTED_OK,1.0,N,Project successfully exported.,SASHELP.FSP.OK.SLIST
