libname,memname,path,objname,fmtname,fmttype,source,minw,mind,maxw,maxd,defw,defd
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLPCT,NLPCTP,F,U,4.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLPVA,NLPVALUE,F,U,3.0,1.0,32.0,30.0,6.0,4.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLSTR,NLSTRMON,F,U,1.0,0.0,200.0,3.0,20.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLSTR,NLSTRMON,I,U,1.0,0.0,200.0,3.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLSTR,NLSTRQTR,F,U,1.0,0.0,200.0,3.0,20.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLSTR,NLSTRWK,F,U,1.0,0.0,200.0,3.0,20.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLTIM,NLTIMAP,F,U,4.0,0.0,200.0,3.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLTIM,NLTIMAP,I,U,4.0,0.0,200.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLTIM,NLTIME,F,U,10.0,0.0,200.0,3.0,20.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLTIM,NLTIME,I,U,10.0,0.0,200.0,0.0,20.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNORDF,NORDFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNORDF,NORDFDE,F,U,5.0,0.0,18.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINORDF,NORDFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNORDF,NORDFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNORDF,NORDFDT,F,U,7.0,0.0,80.0,39.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINORDF,NORDFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNORDF,NORDFDWN,F,U,1.0,0.0,64.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNORDF,NORDFMN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNORDF,NORDFMY,F,U,5.0,0.0,14.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINORDF,NORDFMY,I,U,5.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNORDF,NORDFWDX,F,U,3.0,0.0,34.0,0.0,34.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNORDF,NORDFWKX,F,U,3.0,0.0,27.0,0.0,27.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNUMX,NUMX,F,U,1.0,0.0,32.0,31.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINUMX,NUMX,I,U,1.0,0.0,32.0,31.0,12.0,0.0
,,,,OCTAL,F,B,1.0,0.0,24.0,31.0,3.0,0.0
,,,,OCTAL,I,B,1.0,0.0,24.0,31.0,3.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFODDSR,ODDSR,F,U,2.0,0.0,32.0,30.0,8.0,3.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPCPIB,PCPIB,F,U,1.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIPCPIB,PCPIB,I,U,1.0,0.0,8.0,10.0,4.0,0.0
,,,,PD,F,B,1.0,0.0,16.0,31.0,1.0,0.0
,,,,PD,I,B,1.0,0.0,16.0,31.0,1.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPDJUL,PDJULG,F,U,3.0,0.0,16.0,0.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIPDJUL,PDJULG,I,U,3.0,0.0,16.0,0.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPDJUL,PDJULI,F,U,3.0,0.0,16.0,0.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIPDJUL,PDJULI,I,U,3.0,0.0,16.0,0.0,4.0,0.0
,,,,PDTIME,I,B,4.0,0.0,4.0,0.0,4.0,0.0
,,,,PERCENT,F,B,4.0,0.0,32.0,31.0,6.0,0.0
,,,,PERCENT,I,B,1.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPERCE,PERCENTN,F,U,4.0,0.0,32.0,31.0,6.0,0.0
,,,,PIB,F,B,1.0,0.0,8.0,10.0,1.0,0.0
,,,,PIB,I,B,1.0,0.0,8.0,10.0,1.0,0.0
,,,,PIBR,F,B,1.0,0.0,8.0,10.0,1.0,0.0
,,,,PIBR,I,B,1.0,0.0,8.0,10.0,1.0,0.0
,,,,PK,F,B,1.0,0.0,16.0,10.0,1.0,0.0
,,,,PK,I,B,1.0,0.0,16.0,10.0,1.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPOLDF,POLDFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPOLDF,POLDFDE,F,U,5.0,0.0,18.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIPOLDF,POLDFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPOLDF,POLDFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPOLDF,POLDFDT,F,U,7.0,0.0,80.0,39.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIPOLDF,POLDFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPOLDF,POLDFDWN,F,U,1.0,0.0,64.0,0.0,24.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPOLDF,POLDFMN,F,U,1.0,0.0,64.0,0.0,24.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPOLDF,POLDFMY,F,U,5.0,0.0,64.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIPOLDF,POLDFMY,I,U,5.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPOLDF,POLDFWDX,F,U,3.0,0.0,80.0,0.0,40.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPOLDF,POLDFWKX,F,U,2.0,0.0,80.0,0.0,68.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPTGDF,PTGDFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPTGDF,PTGDFDE,F,U,5.0,0.0,18.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIPTGDF,PTGDFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPTGDF,PTGDFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPTGDF,PTGDFDT,F,U,7.0,0.0,80.0,39.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIPTGDF,PTGDFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPTGDF,PTGDFDWN,F,U,1.0,0.0,64.0,0.0,26.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPTGDF,PTGDFMN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPTGDF,PTGDFMY,F,U,5.0,0.0,14.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIPTGDF,PTGDFMY,I,U,5.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPTGDF,PTGDFWDX,F,U,3.0,0.0,74.0,0.0,46.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPTGDF,PTGDFWKX,F,U,3.0,0.0,76.0,0.0,76.0,0.0
,,,,PUNCH,I,B,0.0,1.0,0.0,12.0,0.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFPVALU,PVALUE,F,U,3.0,1.0,32.0,30.0,6.0,4.0
,,,,QTR,F,B,1.0,0.0,32.0,31.0,1.0,0.0
,,,,QTRR,F,B,3.0,0.0,32.0,31.0,3.0,0.0
,,,,RB,F,B,2.0,0.0,8.0,10.0,4.0,0.0
,,,,RB,I,B,2.0,0.0,8.0,10.0,4.0,0.0
,,,,RMFDUR,I,B,4.0,0.0,4.0,0.0,4.0,0.0
,,,,RMFSTAMP,I,B,8.0,0.0,8.0,0.0,8.0,0.0
,,,,ROMAN,F,B,2.0,0.0,32.0,0.0,6.0,0.0
,,,,ROW,I,B,0.0,0.0,12.0,25.0,0.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDOCNY,F,U,4.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDOCYY,F,U,4.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDODB,F,U,6.0,0.0,32.0,0.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDODN,F,U,2.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDODS,F,U,5.0,0.0,32.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDOMN,F,U,1.0,0.0,32.0,0.0,3.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDOMY,F,U,12.0,0.0,32.0,0.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDONYN,F,U,1.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDOPH,F,U,8.0,0.0,32.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDOPNY,F,U,4.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDOPYN,F,U,1.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDOPYY,F,U,4.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRSTDO,RSTDOZP,F,U,5.0,0.0,32.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRUSDF,RUSDFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRUSDF,RUSDFDE,F,U,5.0,0.0,18.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIRUSDF,RUSDFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRUSDF,RUSDFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRUSDF,RUSDFDT,F,U,7.0,0.0,80.0,39.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIRUSDF,RUSDFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRUSDF,RUSDFDWN,F,U,1.0,0.0,64.0,0.0,22.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRUSDF,RUSDFMN,F,U,1.0,0.0,64.0,0.0,16.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRUSDF,RUSDFMY,F,U,5.0,0.0,64.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIRUSDF,RUSDFMY,I,U,5.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRUSDF,RUSDFWDX,F,U,3.0,0.0,80.0,0.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFRUSDF,RUSDFWKX,F,U,2.0,0.0,80.0,0.0,58.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FF,F,U,1.0,0.0,32.0,31.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FF,I,U,1.0,0.0,32.0,31.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FHEX,F,U,1.0,0.0,16.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FHEX,I,U,1.0,0.0,16.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FIB,F,U,1.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FIB,I,U,1.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FIBU,F,U,1.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FIBU,I,U,1.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FPD,F,U,1.0,0.0,16.0,31.0,1.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FPD,I,U,1.0,0.0,16.0,31.0,1.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FPDU,F,U,1.0,0.0,16.0,31.0,1.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FPDU,I,U,1.0,0.0,16.0,31.0,1.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FPIB,F,U,1.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FPIB,I,U,1.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FRB,F,U,2.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FRB,I,U,2.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FZD,F,U,1.0,0.0,32.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FZD,I,U,1.0,0.0,32.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FZDB,I,U,1.0,0.0,32.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FZDL,F,U,1.0,0.0,32.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FZDL,I,U,1.0,0.0,32.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FZDS,F,U,2.0,0.0,32.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FZDS,I,U,2.0,0.0,32.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FZDT,F,U,2.0,0.0,32.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FZDT,I,U,2.0,0.0,32.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFS370F,S370FZDU,F,U,1.0,0.0,32.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIS370F,S370FZDU,I,U,1.0,0.0,32.0,31.0,8.0,0.0
,,,,SHRSTAMP,I,B,8.0,0.0,8.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSIZEK,SIZEK,F,U,2.0,0.0,33.0,31.0,9.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSIZEK,SIZEKB,F,U,3.0,0.0,34.0,31.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSIZEK,SIZEKMG,F,U,4.0,0.0,35.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWISIZEK,SIZEKMG,I,U,4.0,0.0,35.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSLODF,SLODFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSLODF,SLODFDE,F,U,5.0,0.0,18.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWISLODF,SLODFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSLODF,SLODFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSLODF,SLODFDT,F,U,7.0,0.0,80.0,39.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWISLODF,SLODFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSLODF,SLODFDWN,F,U,1.0,0.0,64.0,0.0,20.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSLODF,SLODFMN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSLODF,SLODFMY,F,U,5.0,0.0,64.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWISLODF,SLODFMY,I,U,5.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSLODF,SLODFWDX,F,U,3.0,0.0,80.0,0.0,34.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSLODF,SLODFWKX,F,U,3.0,0.0,80.0,0.0,58.0,0.0
,,,,SMFSTAMP,I,B,8.0,0.0,8.0,0.0,8.0,0.0
,,,,SSN,F,B,11.0,0.0,11.0,0.0,11.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWISTIME,STIMER,I,U,1.0,0.0,32.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSVEDF,SVEDFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSVEDF,SVEDFDE,F,U,5.0,0.0,18.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWISVEDF,SVEDFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSVEDF,SVEDFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSVEDF,SVEDFDT,F,U,7.0,0.0,80.0,39.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWISVEDF,SVEDFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSVEDF,SVEDFDWN,F,U,1.0,0.0,64.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSVEDF,SVEDFMN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSVEDF,SVEDFMY,F,U,5.0,0.0,14.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWISVEDF,SVEDFMY,I,U,5.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSVEDF,SVEDFWDX,F,U,3.0,0.0,34.0,0.0,34.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFSVEDF,SVEDFWKX,F,U,3.0,0.0,52.0,0.0,52.0,0.0
,,,,TIME,F,B,2.0,0.0,20.0,19.0,8.0,0.0
,,,,TIME,I,B,5.0,0.0,32.0,31.0,8.0,0.0
,,,,TIMEAMPM,F,B,2.0,0.0,20.0,19.0,11.0,0.0
,,,,TOD,F,B,2.0,0.0,20.0,19.0,8.0,0.0
,,,,TODSTAMP,I,B,1.0,0.0,8.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWITRAIL,TRAILSGN,I,U,1.0,0.0,32.0,0.0,6.0,0.0
,,,,TU,I,B,4.0,0.0,4.0,0.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFTWMDY,TWMDY,F,U,15.0,0.0,35.0,0.0,35.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFUNXEP,UNXEPOCH,F,U,1.0,0.0,32.0,0.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIUNXEP,UNXEPOCH,I,U,1.0,0.0,32.0,31.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFVAXRB,VAXRB,F,U,2.0,0.0,8.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIVAXRB,VAXRB,I,U,2.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFVMSZN,VMSZN,F,U,1.0,0.0,32.0,32.0,1.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIVMSZN,VMSZN,I,U,1.0,0.0,32.0,32.0,1.0,0.0
,,,,WEEKDATE,F,B,3.0,0.0,37.0,36.0,29.0,0.0
,,,,WEEKDATX,F,B,3.0,0.0,37.0,36.0,29.0,0.0
,,,,WEEKDAY,F,B,1.0,0.0,32.0,31.0,1.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFWEEKU,WEEKU,F,U,2.0,0.0,200.0,0.0,11.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIWEEKU,WEEKU,I,U,3.0,0.0,200.0,0.0,11.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFWEEKV,WEEKV,F,U,2.0,0.0,200.0,0.0,11.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIWEEKV,WEEKV,I,U,3.0,0.0,200.0,0.0,11.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFWEEKW,WEEKW,F,U,2.0,0.0,200.0,0.0,11.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIWEEKW,WEEKW,I,U,3.0,0.0,200.0,0.0,11.0,0.0
,,,,WORDDATE,F,B,3.0,0.0,32.0,31.0,18.0,0.0
,,,,WORDDATX,F,B,3.0,0.0,32.0,31.0,18.0,0.0
,,,,WORDF,F,B,5.0,0.0,32767.0,0.0,10.0,0.0
,,,,WORDS,F,B,5.0,0.0,32767.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFXYYMM,XYYMMDD,F,U,6.0,0.0,12.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIXYYMM,XYYMMDD,I,U,6.0,0.0,20.0,0.0,8.0,0.0
,,,,YEAR,F,B,2.0,0.0,32.0,31.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFYEN,YEN,F,U,1.0,0.0,32.0,31.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIYEN,YEN,I,U,1.0,0.0,32.0,31.0,1.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIYMDDT,YMDDTTM,I,U,13.0,0.0,40.0,39.0,19.0,0.0
,,,,YYMM,F,B,5.0,0.0,32.0,31.0,7.0,0.0
,,,,YYMMC,F,B,5.0,0.0,32.0,31.0,7.0,0.0
,,,,YYMMD,F,B,5.0,0.0,32.0,31.0,7.0,0.0
,,,,YYMMDD,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,YYMMDD,I,B,6.0,0.0,32.0,31.0,6.0,0.0
,,,,YYMMDDB,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,YYMMDDC,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,YYMMDDD,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,YYMMDDN,F,B,2.0,0.0,8.0,7.0,8.0,0.0
,,,,YYMMDDP,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,YYMMDDS,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,YYMMN,F,B,4.0,0.0,32.0,31.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIYYMMN,YYMMN,I,U,4.0,0.0,6.0,0.0,4.0,0.0
,,,,YYMMP,F,B,5.0,0.0,32.0,31.0,7.0,0.0
,,,,YYMMS,F,B,5.0,0.0,32.0,31.0,7.0,0.0
